?item	?itemLabel	?term	?termLabel	?constituency	?constituencyLabel	?party	?partyLabel	?start	?election	?electionLabel	?end	?cause	?causeLabel
<http://www.wikidata.org/entity/Q1189028>	"Dennis Canavan"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1394351>	"Falkirk West"@en	<http://www.wikidata.org/entity/Q327591>	"independent politician"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1200005>	"Derek Brownlee"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q7569048>	"South of Scotland"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2005-09-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>			"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1200458>	"Des McNulty"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1103746>	"Clydebank and Milngavie"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q121780>	"Michael Matheson"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1225080>	"John Farquhar Munro"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q976545>	"Ross, Skye and Inverness West"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1265439>	"Duncan McNeil"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1544755>	"Greenock and Inverclyde"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1267804>	"Mary Mulligan"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1569402>	"Linlithgow"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1281543>	"Marilyn Livingstone"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1392204>	"Kirkcaldy"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1285630>	"Marlyn Glen"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1647853>	"North East Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1300245>	"Maureen Macmillan"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1549306>	"Highlands and Islands"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q132040>	"Jack McConnell"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1949654>	"Motherwell and Wishaw"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1324826>	"Elaine Murray"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1264977>	"Dumfries"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1339371>	"Tavish Scott"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2278508>	"Shetland"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1344022>	"Karen Whitefield"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q408547>	"Airdrie and Shotts"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1372069>	"Euan Robson"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2170724>	"Roxburgh and Berwickshire"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1396732>	"Helen Eadie"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1265629>	"Dunfermline East"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1418512>	"Fiona Hyslop"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1871077>	"Lothian"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1436381>	"Mike Rumbles"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1422051>	"West Aberdeenshire and Kincardine"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1439561>	"Gordon Jackson"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529502>	"Glasgow Govan"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1439779>	"Rosemary Byrne"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q7569048>	"South of Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2006-09-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q30580660>	"leaving party"@en
<http://www.wikidata.org/entity/Q1439779>	"Rosemary Byrne"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q7569048>	"South of Scotland"@en	<http://www.wikidata.org/entity/Q975284>	"Solidarity"@en	"2006-09-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>			"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1443752>	"Frank McAveety"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529535>	"Glasgow Shettleston"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1490268>	"Richard Lochhead"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1647853>	"North East Scotland"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2006-04-07T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q796919>	"resignation"@en
<http://www.wikidata.org/entity/Q1490268>	"Richard Lochhead"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1799307>	"Moray"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2006-04-27T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q6909452>	"2006 Moray by-election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1499393>	"Mark Ballard"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1871077>	"Lothian"@en	<http://www.wikidata.org/entity/Q1256956>	"Scottish Green Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1515752>	"Alex Neil"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1655380>	"Iain Smith"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q914974>	"North East Fife"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1669774>	"Alasdair Morrison"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1422051>	"West Aberdeenshire and Kincardine"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1672558>	"Irene Oldfather"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1144052>	"Cunninghame South"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1680794>	"Jamie McGrigor"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1549306>	"Highlands and Islands"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1681420>	"Jamie Stone"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1026012>	"Caithness, Sutherland and Easter Ross"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1685867>	"Jean Turner"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2353886>	"Strathkelvin and Bearsden"@en	<http://www.wikidata.org/entity/Q327591>	"independent politician"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1687620>	"Jeremy Purvis"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2462129>	"Tweeddale, Ettrick and Lauderdale"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1689144>	"Jim Mather"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1549306>	"Highlands and Islands"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1700483>	"John Home Robertson"@en	<http://www.wikidata.org/entity/Q29585764>	"2nd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1277940>	"East Lothian"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2003-05-01T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q683800>	"2003 Scottish Parliament general election"@en	"2007-04-02T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
