?item	?itemLabel	?term	?termLabel	?constituency	?constituencyLabel	?party	?partyLabel	?start	?election	?electionLabel	?end	?cause	?causeLabel
<http://www.wikidata.org/entity/Q1339371>	"Tavish Scott"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2278508>	"Shetland"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2019-07-15T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q796919>	"resignation"@en
<http://www.wikidata.org/entity/Q1349075>	"Graeme Dey"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q544610>	"Angus South"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1418512>	"Fiona Hyslop"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1569402>	"Linlithgow"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1421398>	"Iain Gray"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1277940>	"East Lothian"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1436381>	"Mike Rumbles"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1647853>	"North East Scotland"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1490268>	"Richard Lochhead"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1799307>	"Moray"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1495635>	"John Finnie"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1549306>	"Highlands and Islands"@en	<http://www.wikidata.org/entity/Q1256956>	"Scottish Green Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1515752>	"Alex Neil"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q408547>	"Airdrie and Shotts"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1519985>	"James Kelly"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529479>	"Glasgow"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1538053>	"Gordon MacDonald"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1284757>	"Edinburgh Pentlands"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1557330>	"Neil Bibby"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2564353>	"West Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1612012>	"Joe FitzPatrick"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1265524>	"Dundee City West"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q16191157>	"Alex Rowley"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1931762>	"Mid Scotland and Fife"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2017-11-15T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q35855188>	"suspension from a political party"@en
<http://www.wikidata.org/entity/Q16191157>	"Alex Rowley"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1931762>	"Mid Scotland and Fife"@en	<http://www.wikidata.org/entity/Q327591>	"independent politician"@en	"2017-11-15T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>			"2017-12-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q35867887>	"rejoining party"@en
<http://www.wikidata.org/entity/Q16191157>	"Alex Rowley"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1931762>	"Mid Scotland and Fife"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2017-12-19T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>			"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q16250806>	"Jeane Freeman"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q925833>	"Carrick, Cumnock and Doon Valley"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1681399>	"Jamie Hepburn"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1143732>	"Cumbernauld and Kilsyth"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1687049>	"Jenny Marra"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1647853>	"North East Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1691804>	"Liam McArthur"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1248274>	"Orkney"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1700778>	"John Lamont"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1371899>	"Ettrick, Roxburgh and Berwickshire"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2017-05-04T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q796919>	"resignation"@en
<http://www.wikidata.org/entity/Q1700987>	"John Mason"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529535>	"Glasgow Shettleston"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1701702>	"John Scott"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q793213>	"Ayr"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1738042>	"Keith Brown"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1094628>	"Clackmannanshire and Dunblane"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1738887>	"Ken Macintosh"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2564353>	"West Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2016-05-12T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q30580599>	"election as Presiding Officer"@en
<http://www.wikidata.org/entity/Q1738887>	"Ken Macintosh"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2564353>	"West Scotland"@en			"2016-05-12T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>			"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1740263>	"Kevin Stewart"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q319474>	"Aberdeen Central"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1740370>	"Kezia Dugdale"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1871077>	"Lothian"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2019-07-15T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q796919>	"resignation"@en
<http://www.wikidata.org/entity/Q174924>	"Humza Yousaf"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529523>	"Glasgow Pollok"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1822125>	"Lewis Macdonald"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1647853>	"North East Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1894872>	"Margaret Mitchell"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1900077>	"Mark Griffin"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1900265>	"Mark McDonald"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q319480>	"Aberdeen Donside"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2018-03-06T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q30580660>	"leaving party"@en
<http://www.wikidata.org/entity/Q1900265>	"Mark McDonald"@en			<http://www.wikidata.org/entity/Q319480>	"Aberdeen Donside"@en	<http://www.wikidata.org/entity/Q327591>	"independent politician"@en	"2018-03-06T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>			"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1900397>	"Mark Ruskell"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1931762>	"Mid Scotland and Fife"@en	<http://www.wikidata.org/entity/Q1256956>	"Scottish Green Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1906255>	"Mary Fee"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2564353>	"West Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1929110>	"Michael Russell"@en	<http://www.wikidata.org/entity/Q29585769>	"5th Scottish Parliament"@en	<http://www.wikidata.org/entity/Q652587>	"Argyll and Bute"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2016-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q7437890>	"2016 Scottish Parliament general election"@en	"2021-05-05T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
